Convex hull shape for accurate collision detections.
Vertex Count: 12

Vertices: 

0.487374 -0.012032 0.026477
0.487413 -0.037877 -0.002672
0.487370 -0.012032 -0.031820
-0.486071 0.039262 -0.002360
-0.486032 0.013417 -0.031509
-0.485990 -0.013577 -0.031509
0.487332 0.014963 0.026477
-0.486028 0.013417 0.026789
0.487288 0.040808 -0.002672
0.487327 0.014963 -0.031820
-0.485984 -0.013577 0.026789
-0.485947 -0.039424 -0.002360
